codigo,descricao,fonte,qtd_palavras,qtd_caracteres,qtd_palavras_longas,qtd_sinais_morfologicos,tem_sigla,tem_abreviacao,qtd_termos_decs,score,complexidade
X901,Agressão por meio prod. quím./subst. nocivas não espec. - habitação coletiva,CID-10,11,76,0,0,0,1,2,0.244,alta
X902,"Agressão por meio prod. quím./subst. nocivas não espec. - escolas, out. inst. e área admin. pública",CID-10,16,99,0,0,0,1,1,0.198,alta
X903,Agressão por meio prod. quím./subst. nocivas não espec. - área para a prática de esporte e atletismo,CID-10,17,100,0,0,0,1,2,0.275,alta
X904,Agressão por meio prod. quím./subst. nocivas não espec. - rua e estrada,CID-10,12,71,0,0,0,1,1,0.178,alta
X905,Agressão por meio prod. quím./subst. nocivas não espec. - áreas de comércio e de serviços,CID-10,15,89,0,0,0,1,2,0.265,alta
X906,Agressão por meio prod. quím./subst. nocivas não espec. - áreas industriais e em construção,CID-10,14,91,0,0,0,1,3,0.331,alta
X907,Agressão por meio prod. quím./subst. nocivas não espec. - fazenda,CID-10,10,65,0,0,0,1,1,0.168,media
X908,Agressão por meio prod. quím./subst. nocivas não espec. - outros locais especificados,CID-10,12,85,1,0,0,1,1,0.178,alta
X909,Agressão por meio prod. quím./subst. nocivas não espec. - local não especificado,CID-10,12,80,1,0,0,1,1,0.178,alta
X910,"Agressão por meio de enforc., estrang. e sufocação - residência",CID-10,9,63,0,0,0,0,2,0.184,alta
X911,"Agressão por meio de enforc., estrang. e sufocação - habitação coletiva",CID-10,10,71,0,0,0,0,3,0.26,alta
X912,"Agressão por meio de enforc., estrang. e sufocação - escolas, out. instit. e áreas de admin. pública",CID-10,16,100,0,0,0,1,2,0.27,alta
X913,"Agressão por meio de enforc., estrang. e sufocação - área para a prática de esportes e atletismo",CID-10,16,96,0,0,0,0,3,0.291,alta
X914,"Agressão por meio de enforc., estrang. e sufocação - rua e estrada",CID-10,11,66,0,0,0,0,2,0.194,alta
X915,"Agressão por meio de enforc., estrang. e sufocação - áreas de comércio e de serviços",CID-10,14,84,0,0,0,0,3,0.281,alta
X916,"Agressão por meio de enforc., estrang. e sufocação - áreas industriais e em construção",CID-10,13,86,0,0,0,0,4,0.347,alta
X917,"Agressão por meio de enforc., estrang. e sufocação - fazenda",CID-10,9,60,0,0,0,0,2,0.184,alta
X918,"Agressão por meio de enforc., estrang. e sufocação - outros locais especificados",CID-10,11,80,1,0,0,0,2,0.194,alta
X919,"Agressão por meio de enforc., estrang. e sufocação - local não especificado",CID-10,11,75,1,0,0,0,2,0.194,alta
X920,Agressão por meio de afogamento e submersão - residência,CID-10,8,56,0,0,0,0,3,0.25,alta
X921,Agressão por meio de afogamento e submersão - habitação coletiva,CID-10,9,64,0,0,0,0,4,0.327,alta
X922,"Agressão por meio de afogamento e submersão - escolas, outras inst. e áreas de administração pública",CID-10,15,100,1,0,0,0,4,0.358,alta
X923,Agressão por meio de afogamento e submersão - área para a prática de esportes e atletismo,CID-10,15,89,0,0,0,0,4,0.358,alta
X924,Agressão por meio de afogamento e submersão - rua e estrada,CID-10,10,59,0,0,0,0,3,0.26,alta
X925,Agressão por meio de afogamento e submersão - áreas de comércio e de serviços,CID-10,13,77,0,0,0,0,4,0.347,alta
X926,Agressão por meio de afogamento e submersão - áreas industriais e em construção,CID-10,12,79,0,0,0,0,5,0.414,alta
X927,Agressão por meio de afogamento e submersão - fazenda,CID-10,8,53,0,0,0,0,3,0.25,alta
X928,Agressão por meio de afogamento e submersão - outros locais especificados,CID-10,10,73,1,0,0,0,3,0.26,alta
X929,Agressão por meio de afogamento e submersão - local não especificado,CID-10,10,68,1,0,0,0,3,0.26,alta
X930,Agressão por meio de disparo de arma de fogo de mão - residência,CID-10,12,64,0,0,0,0,3,0.271,alta
X931,Agressão por meio de disparo de arma de fogo de mão - habitação coletiva,CID-10,13,72,0,0,0,0,4,0.347,alta
X932,"Agressão por meio de disparo de arma de fogo de mão - escolas, out. inst. e áreas de admin. pública",CID-10,19,99,0,0,0,1,3,0.357,alta
X933,Agressão por meio de disparo de arma de fogo de mão - área para a prática de esportes e atletismo,CID-10,19,97,0,0,0,0,4,0.378,alta
X934,Agressão por meio de disparo de arma de fogo de mão - rua e estrada,CID-10,14,67,0,0,0,0,3,0.281,alta
X935,Agressão por meio de disparo de arma de fogo de mão - áreas de comércio e de serviços,CID-10,17,85,0,0,0,0,4,0.368,alta
X936,Agressão por meio de disparo de arma de fogo de mão - áreas industriais e em construção,CID-10,16,87,0,0,0,0,5,0.434,alta
X937,Agressão por meio de disparo de arma de fogo de mão - fazenda,CID-10,12,61,0,0,0,0,3,0.271,alta
X938,Agressão por meio de disparo de arma de fogo de mão - outros locais especificados,CID-10,14,81,1,0,0,0,3,0.281,alta
X939,Agressão por meio de disparo de arma de fogo de mão - local não especificado,CID-10,14,76,1,0,0,0,3,0.281,alta
X940,Agressão por meio de disparo de arma de fogo de > calibre - residência,CID-10,12,70,0,0,0,0,2,0.199,alta
X941,Agressão por meio de disparo de arma de fogo de > calibre - habitação coletiva,CID-10,13,78,0,0,0,0,3,0.276,alta
X942,"Agressão por meio de disparo de arma de fogo de > calibre - escolas, out. inst. e área de adm. públ.",CID-10,19,100,0,0,0,1,2,0.285,alta
X943,Agressão por meio de disparo de arma de fogo de > calibre - área p/a prática de esportes e atletismo,CID-10,19,100,0,0,0,0,3,0.307,alta
X944,Agressão por meio de disparo de arma de fogo de > calibre - rua e estrada,CID-10,14,73,0,0,0,0,2,0.21,alta
X945,Agressão por meio de disparo de arma de fogo de > calibre - áreas de comércio e de serviços,CID-10,17,91,0,0,0,0,3,0.296,alta
X946,Agressão por meio de disparo de arma de fogo de > calibre - áreas industriais e em construção,CID-10,16,93,0,0,0,0,4,0.363,alta
X947,Agressão por meio de disparo de arma de fogo de > calibre - fazenda,CID-10,12,67,0,0,0,0,2,0.199,alta
X948,Agressão por meio de disparo de arma de fogo de > calibre - outros locais especificados,CID-10,14,87,1,0,0,0,2,0.21,alta
X949,Agressão por meio de disparo de arma de fogo de > calibre - local não especificado,CID-10,14,82,1,0,0,0,2,0.21,alta
X950,Agressão por meio de disparo de arma não especificada - residência,CID-10,10,66,1,0,0,0,1,0.118,media
X951,Agressão por meio de disparo de arma não especificada - habitação coletiva,CID-10,11,74,1,0,0,0,2,0.194,alta
X952,"Agressão por meio de disparo de arma não especificada - escolas, out. inst. e área de admin. pública",CID-10,17,100,1,0,0,1,1,0.203,alta
X953,Agressão por meio de disparo de arma não especificada - área para a prática de esportes e atletismo,CID-10,17,99,1,0,0,0,2,0.225,alta
X954,Agressão por meio de disparo de arma não especificada - rua e estrada,CID-10,12,69,1,0,0,0,1,0.128,media
X955,Agressão por meio de disparo de arma não especificada - áreas de comércio e de serviços,CID-10,15,87,1,0,0,0,2,0.215,alta
X956,Agressão por meio de disparo de arma não especificada - áreas industriais e em construção,CID-10,14,89,1,0,0,0,3,0.281,alta
X957,Agressão por meio de disparo de arma não especificada - fazenda,CID-10,10,63,1,0,0,0,1,0.118,media
X958,Agressão por meio de disparo de arma não especificada - outros locais especificados,CID-10,12,83,2,0,0,0,1,0.128,media
X959,Agressão por meio de disparo de arma não especificada - local não especificado,CID-10,12,78,2,0,0,0,1,0.128,media
X960,Agressão por meio de material explosivo - residência,CID-10,7,52,0,0,0,0,1,0.102,media
X961,Agressão por meio de material explosivo - habitação coletiva,CID-10,8,60,0,0,0,0,2,0.179,alta
X962,"Agressão por meio de material explosivo - escolas, outras instituições e áreas de administ. pública",CID-10,14,99,1,0,0,0,2,0.21,alta
X963,Agressão por meio de material explosivo - área para a prática de esportes e atletismo,CID-10,14,85,0,0,0,0,2,0.21,alta
X964,Agressão por meio de material explosivo - rua e estrada,CID-10,9,55,0,0,0,0,1,0.112,media
X965,Agressão por meio de material explosivo - áreas de comércio e de serviços,CID-10,12,73,0,0,0,0,2,0.199,alta
X966,Agressão por meio de material explosivo - áreas industriais e em construção,CID-10,11,75,0,0,0,0,3,0.266,alta
X967,Agressão por meio de material explosivo - fazenda,CID-10,7,49,0,0,0,0,1,0.102,media
X968,Agressão por meio de material explosivo - outros locais especificados,CID-10,9,69,1,0,0,0,1,0.112,media
X969,Agressão por meio de material explosivo - local não especificado,CID-10,9,64,1,0,0,0,1,0.112,media
X970,"Agressão por meio de fumaça, fogo e chamas - residência",CID-10,9,55,0,0,0,0,2,0.184,alta
X971,"Agressão por meio de fumaça, fogo e chamas - habitação coletiva",CID-10,10,63,0,0,0,0,3,0.26,alta
X972,"Agressão por meio de fumaça, fogo e chamas - escolas, outras instit. e áreas de administ. pública",CID-10,16,97,0,0,0,0,2,0.22,alta
X973,"Agressão por meio de fumaça, fogo e chamas - área para a prática de esportes e atletismo",CID-10,16,88,0,0,0,0,3,0.291,alta
X974,"Agressão por meio de fumaça, fogo e chamas - rua e estrada",CID-10,11,58,0,0,0,0,2,0.194,alta
X975,"Agressão por meio de fumaça, fogo e chamas - áreas de comércio e de serviços",CID-10,14,76,0,0,0,0,3,0.281,alta
X976,"Agressão por meio de fumaça, fogo e chamas - áreas industriais e em construção",CID-10,13,78,0,0,0,0,4,0.347,alta
X977,"Agressão por meio de fumaça, fogo e chamas - fazenda",CID-10,9,52,0,0,0,0,2,0.184,alta
X978,"Agressão por meio de fumaça, fogo e chamas - outros locais especificados",CID-10,11,72,1,0,0,0,2,0.194,alta
X979,"Agressão por meio de fumaça, fogo e chamas - local não especificado",CID-10,11,67,1,0,0,0,2,0.194,alta
X980,"Agressão por meio de vapor dágua, gases ou obj. quentes - residência",CID-10,11,68,0,0,0,1,1,0.173,alta
X981,"Agressão por meio de vapor dágua, gases ou obj. quentes - habitação coletiva",CID-10,12,76,0,0,0,1,2,0.249,alta
X982,"Agressão por meio de vapor dágua, gases ou obj. quentes - escola, out. inst. e área de admin. públ.",CID-10,18,99,0,0,0,1,1,0.209,alta
X983,"Agressão por meio de vapor dágua, gases ou obj. quentes - área p/a prática de esportes e atletismo",CID-10,18,98,0,0,0,1,2,0.28,alta
X984,"Agressão por meio de vapor dágua, gases ou obj. quentes - rua e estrada",CID-10,13,71,0,0,0,1,1,0.183,alta
X985,"Agressão por meio de vapor dágua, gases ou obj. quentes - áreas de comércio e de serviços",CID-10,16,89,0,0,0,1,2,0.27,alta
X986,"Agressão por meio de vapor dágua, gases ou obj. quentes - áreas industriais e em construção",CID-10,15,91,0,0,0,1,3,0.336,alta
X987,"Agressão por meio de vapor dágua, gases ou obj. quentes - fazenda",CID-10,11,65,0,0,0,1,1,0.173,alta
X988,"Agressão por meio de vapor dágua, gases ou obj. quentes - outros locais especificados",CID-10,13,85,1,0,0,1,1,0.183,alta
X989,"Agressão por meio de vapor dágua, gases ou obj. quentes - local não especificado",CID-10,13,80,1,0,0,1,1,0.183,alta
X990,Agressão por meio de objeto cortante ou penetrante - residência,CID-10,9,63,0,0,0,0,1,0.112,media
X991,Agressão por meio de objeto cortante ou penetrante - habitação coletiva,CID-10,10,71,0,0,0,0,2,0.189,alta
X992,"Agressão por meio de objeto cortante ou penetrante - escolas, out. inst. e áreas de admin. pública",CID-10,16,98,0,0,0,1,1,0.198,alta
X993,Agressão por meio de objeto cortante ou penetrante - área para a prática de esportes e atletismo,CID-10,16,96,0,0,0,0,2,0.22,alta
X994,Agressão por meio de objeto cortante ou penetrante - rua e estrada,CID-10,11,66,0,0,0,0,1,0.123,media
X995,Agressão por meio de objeto cortante ou penetrante - áreas de comércio e de serviços,CID-10,14,84,0,0,0,0,2,0.21,alta
X996,Agressão por meio de objeto cortante ou penetrante - áreas industriais e em construção,CID-10,13,86,0,0,0,0,3,0.276,alta
X997,Agressão por meio de objeto cortante ou penetrante - fazenda,CID-10,9,60,0,0,0,0,1,0.112,media
X998,Agressão por meio de objeto cortante ou penetrante - outros locais especificados,CID-10,11,80,1,0,0,0,1,0.123,media
X999,Agressão por meio de objeto cortante ou penetrante - local não especificado,CID-10,11,75,1,0,0,0,1,0.123,media
Y000,Agressão por meio de um obj. contundente - residência,CID-10,8,53,0,0,0,1,1,0.157,media
Y001,Agressão por meio de um obj. contundente - habitação coletiva,CID-10,9,61,0,0,0,1,2,0.234,alta
Y002,"Agressão por meio de um obj. contundente - escolas, outras instit. e áreas de administ. pública",CID-10,15,95,0,0,0,1,1,0.193,alta
Y003,Agressão por meio de um obj. contundente - área para a prática de esportes e atletismo,CID-10,15,86,0,0,0,1,2,0.265,alta
Y004,Agressão por meio de um obj. contundente - rua e estrada,CID-10,10,56,0,0,0,1,1,0.168,media
Y005,Agressão por meio de um obj. contundente - áreas de comércio e de serviços,CID-10,13,74,0,0,0,1,2,0.254,alta
Y006,Agressão por meio de um obj. contundente - áreas industriais e em construção,CID-10,12,76,0,0,0,1,3,0.321,alta
Y007,Agressão por meio de um obj. contundente - fazenda,CID-10,8,50,0,0,0,1,1,0.157,media
Y008,Agressão por meio de um obj. contundente - outros locais especificados,CID-10,10,70,1,0,0,1,1,0.168,media
Y009,Agressão por meio de um obj. contundente - local não especificado,CID-10,10,65,1,0,0,1,1,0.168,media
Y010,Agressão por meio de proj. de lugar elevado - residência,CID-10,9,56,0,0,0,0,1,0.112,media
Y011,Agressão por meio de proj. de lugar elevado - habitação coletiva,CID-10,10,64,0,0,0,0,2,0.189,alta
Y012,"Agressão por meio de proj. de lugar elevado - escolas, outras instit. e áreas de administ. pública",CID-10,16,98,0,0,0,0,1,0.148,media
Y013,Agressão por meio de proj. de lugar elevado - área para a prática de esportes e atletismo,CID-10,16,89,0,0,0,0,2,0.22,alta
Y014,Agressão por meio de proj. de lugar elevado - rua e estrada,CID-10,11,59,0,0,0,0,1,0.123,media
Y015,Agressão por meio de proj. de lugar elevado - áreas de comércio e de serviços,CID-10,14,77,0,0,0,0,2,0.21,alta
Y016,Agressão por meio de proj. de lugar elevado - áreas industriais e em construção,CID-10,13,79,0,0,0,0,3,0.276,alta
Y017,Agressão por meio de proj. de lugar elevado - fazenda,CID-10,9,53,0,0,0,0,1,0.112,media
Y018,Agressão por meio de proj. de lugar elevado - outros locais especificados,CID-10,11,73,1,0,0,0,1,0.123,media
Y019,Agressão por meio de proj. de lugar elevado - local não especificado,CID-10,11,68,1,0,0,0,1,0.123,media
Y020,Agressão por meio de proj./coloc. vít. diante obj. movim. - residência,CID-10,11,70,0,0,0,1,1,0.173,alta
Y021,Agressão por meio de proj./coloc. vít. diante obj. movim. - habitação coletiva,CID-10,12,78,0,0,0,1,2,0.249,alta
Y022,"Agressão por meio de proj./coloc. vít. diante obj. movim. - escolas, out. instit. e áreas adm. públ.",CID-10,17,100,0,0,0,1,1,0.203,alta
Y023,Agressão por meio de proj./coloc. vít. diante obj. movim. - área para prát. de esportes e atletismo,CID-10,17,99,0,0,0,1,2,0.275,alta
Y024,Agressão por meio de proj./coloc. vít. diante obj. movim. - rua e estrada,CID-10,13,73,0,0,0,1,1,0.183,alta
Y025,Agressão por meio de proj./coloc. vít. diante obj. movim. - áreas de comércio e de serviços,CID-10,16,91,0,0,0,1,2,0.27,alta
Y026,Agressão por meio de proj./coloc. vít. diante obj. movim. - áreas industriais e em construção,CID-10,15,93,0,0,0,1,3,0.336,alta
Y027,Agressão por meio de proj./coloc. vít. diante obj. movim. - fazenda,CID-10,11,67,0,0,0,1,1,0.173,alta
Y028,Agressão por meio de proj./coloc. vít. diante obj. movim. - outros locais especificados,CID-10,13,87,1,0,0,1,1,0.183,alta
Y029,Agressão por meio de proj./coloc. vít. diante obj. movim. - local não especificado,CID-10,13,82,1,0,0,1,1,0.183,alta
Y030,Agressão por meio de impacto de um veíc. a motor - residência,CID-10,11,61,0,0,0,0,1,0.123,media
Y031,Agressão por meio de impacto de um veíc. a motor - habitação coletiva,CID-10,12,69,0,0,0,0,2,0.199,alta
Y032,"Agressão por meio de impacto de um veíc. a motor - escolas, outras instit. e áreas de admin. pública",CID-10,18,100,0,0,0,0,1,0.159,media
Y033,Agressão por meio de impacto de um veíc. a motor - área para a prática de esportes e atletismo,CID-10,18,94,0,0,0,0,2,0.23,alta
Y034,Agressão por meio de impacto de um veíc. a motor - rua e estrada,CID-10,13,64,0,0,0,0,1,0.133,media
Y035,Agressão por meio de impacto de um veíc. a motor - áreas de comércio e de serviços,CID-10,16,82,0,0,0,0,2,0.22,alta
Y036,Agressão por meio de impacto de um veíc. a motor - áreas industriais e em construção,CID-10,15,84,0,0,0,0,3,0.286,alta
Y037,Agressão por meio de impacto de um veíc. a motor - fazenda,CID-10,11,58,0,0,0,0,1,0.123,media
Y038,Agressão por meio de impacto de um veíc. a motor - outros locais especificados,CID-10,13,78,1,0,0,0,1,0.133,media
Y039,Agressão por meio de impacto de um veíc. a motor - local não especificado,CID-10,13,73,1,0,0,0,1,0.133,media
Y040,Agressão por meio de força corporal - residência,CID-10,7,48,0,0,0,0,1,0.102,media
Y041,Agressão por meio de força corporal - habitação coletiva,CID-10,8,56,0,0,0,0,2,0.179,alta
Y042,"Agressão por meio de força corporal - escolas, outras instit. e áreas de administ. pública",CID-10,14,90,0,0,0,0,1,0.138,media
Y043,Agressão por meio de força corporal - área para a prática de esportes e atletismo,CID-10,14,81,0,0,0,0,2,0.21,alta
Y044,Agressão por meio de força corporal - rua e estrada,CID-10,9,51,0,0,0,0,1,0.112,media
Y045,Agressão por meio de força corporal - áreas de comércio e de serviços,CID-10,12,69,0,0,0,0,2,0.199,alta
Y046,Agressão por meio de força corporal - áreas industriais e em construção,CID-10,11,71,0,0,0,0,3,0.266,alta
Y047,Agressão por meio de força corporal - fazenda,CID-10,7,45,0,0,0,0,1,0.102,media
Y048,Agressão por meio de força corporal - outros locais especificados,CID-10,9,65,1,0,0,0,1,0.112,media
Y049,Agressão por meio de força corporal - local não especificado,CID-10,9,60,1,0,0,0,1,0.112,media
